source_desc,country_code,util_practice_desc,short_desc,Value,end_code,county_name,CV (%),group_desc,watershed_desc,reference_period_desc,state_ansi,agg_level_desc,zip_5,domain_desc,county_code,sector_desc,week_ending,country_name,unit_desc,county_ansi,year,asd_desc,region_desc,class_desc,begin_code,state_fips_code,asd_code,freq_desc,statisticcat_desc,commodity_desc,state_name,prodn_practice_desc,state_alpha,congr_district_code,location_desc,watershed_code,domaincat_desc,load_time
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",112.6,00,APPOMATTOX,6.6,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,011,CROPS,,UNITED STATES,BU / ACRE,011,2020,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, APPOMATTOX",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",122.1,00,APPOMATTOX,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,011,CROPS,,UNITED STATES,BU / ACRE,011,2018,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, APPOMATTOX",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",114.6,00,BEDFORD,17.8,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,019,CROPS,,UNITED STATES,BU / ACRE,019,2021,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, BEDFORD",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",94,00,BEDFORD,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,019,CROPS,,UNITED STATES,BU / ACRE,019,2019,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, BEDFORD",00000000,NOT SPECIFIED,2020-02-20 15:00:33
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",114,00,CAMPBELL,10.9,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,031,CROPS,,UNITED STATES,BU / ACRE,031,2021,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, CAMPBELL",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",122.3,00,CAMPBELL,3.6,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,031,CROPS,,UNITED STATES,BU / ACRE,031,2020,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, CAMPBELL",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",114.7,00,CAMPBELL,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,031,CROPS,,UNITED STATES,BU / ACRE,031,2018,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, CAMPBELL",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",156.1,00,CAROLINE,5.0,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,033,CROPS,,UNITED STATES,BU / ACRE,033,2021,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, CAROLINE",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129,00,CAROLINE,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,033,CROPS,,UNITED STATES,BU / ACRE,033,2019,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, CAROLINE",00000000,NOT SPECIFIED,2020-02-20 15:00:33
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146.4,00,CAROLINE,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,033,CROPS,,UNITED STATES,BU / ACRE,033,2018,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, CAROLINE",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159,00,CHESTERFIELD,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,041,CROPS,,UNITED STATES,BU / ACRE,041,2019,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, CHESTERFIELD",00000000,NOT SPECIFIED,2020-02-20 15:00:33
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188,00,LOUISA,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,109,CROPS,,UNITED STATES,BU / ACRE,109,2019,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, LOUISA",00000000,NOT SPECIFIED,2020-02-20 15:00:33
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153.6,00,LOUISA,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,109,CROPS,,UNITED STATES,BU / ACRE,109,2018,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, LOUISA",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174.3,00,ORANGE,5.6,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,137,CROPS,,UNITED STATES,BU / ACRE,137,2021,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, ORANGE",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",136,00,ORANGE,10.1,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,137,CROPS,,UNITED STATES,BU / ACRE,137,2020,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, ORANGE",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178,00,ORANGE,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,137,CROPS,,UNITED STATES,BU / ACRE,137,2019,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, ORANGE",00000000,NOT SPECIFIED,2020-02-20 15:00:33
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",147.5,00,ORANGE,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,137,CROPS,,UNITED STATES,BU / ACRE,137,2018,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, ORANGE",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152.6,00,POWHATAN,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,145,CROPS,,UNITED STATES,BU / ACRE,145,2018,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, POWHATAN",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",109.8,00,PRINCE EDWARD,9.7,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,147,CROPS,,UNITED STATES,BU / ACRE,147,2020,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, PRINCE EDWARD",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",132.6,00,PRINCE EDWARD,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,147,CROPS,,UNITED STATES,BU / ACRE,147,2018,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, PRINCE EDWARD",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153.4,00,SPOTSYLVANIA,8.0,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,177,CROPS,,UNITED STATES,BU / ACRE,177,2021,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, SPOTSYLVANIA",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",138.7,00,SPOTSYLVANIA,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,177,CROPS,,UNITED STATES,BU / ACRE,177,2018,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, SPOTSYLVANIA",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",126.4,00,OTHER (COMBINED) COUNTIES,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,998,CROPS,,UNITED STATES,BU / ACRE,,2019,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, OTHER (COMBINED) COUNTIES",00000000,NOT SPECIFIED,2020-02-20 15:00:33
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133.4,00,OTHER (COMBINED) COUNTIES,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,998,CROPS,,UNITED STATES,BU / ACRE,,2018,CENTRAL,,ALL CLASSES,00,51,50,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, CENTRAL, OTHER (COMBINED) COUNTIES",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178,00,ACCOMACK,6.3,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,001,CROPS,,UNITED STATES,BU / ACRE,001,2021,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, ACCOMACK",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",125.3,00,ACCOMACK,9.7,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,001,CROPS,,UNITED STATES,BU / ACRE,001,2020,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, ACCOMACK",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152,00,ACCOMACK,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,001,CROPS,,UNITED STATES,BU / ACRE,001,2019,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, ACCOMACK",00000000,NOT SPECIFIED,2020-02-20 15:00:33
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",156.9,00,ACCOMACK,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,001,CROPS,,UNITED STATES,BU / ACRE,001,2018,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, ACCOMACK",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",167.5,00,CHARLES CITY,7.9,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,036,CROPS,,UNITED STATES,BU / ACRE,036,2021,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, CHARLES CITY",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",137.8,00,CHARLES CITY,7.9,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,036,CROPS,,UNITED STATES,BU / ACRE,036,2020,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, CHARLES CITY",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",125,00,CHARLES CITY,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,036,CROPS,,UNITED STATES,BU / ACRE,036,2019,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, CHARLES CITY",00000000,NOT SPECIFIED,2020-02-20 15:00:33
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170.6,00,ESSEX,2.0,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,057,CROPS,,UNITED STATES,BU / ACRE,057,2021,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, ESSEX",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",95.2,00,ESSEX,2.8,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,057,CROPS,,UNITED STATES,BU / ACRE,057,2020,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, ESSEX",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157,00,ESSEX,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,057,CROPS,,UNITED STATES,BU / ACRE,057,2019,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, ESSEX",00000000,NOT SPECIFIED,2020-02-20 15:00:33
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135.8,00,ESSEX,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,057,CROPS,,UNITED STATES,BU / ACRE,057,2018,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, ESSEX",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.3,00,GLOUCESTER,5.9,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,073,CROPS,,UNITED STATES,BU / ACRE,073,2021,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, GLOUCESTER",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",126.9,00,GLOUCESTER,6.2,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,073,CROPS,,UNITED STATES,BU / ACRE,073,2020,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, GLOUCESTER",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144.4,00,GLOUCESTER,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,073,CROPS,,UNITED STATES,BU / ACRE,073,2018,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, GLOUCESTER",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.3,00,KING AND QUEEN,1.7,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,097,CROPS,,UNITED STATES,BU / ACRE,097,2021,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, KING AND QUEEN",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",125.4,00,KING AND QUEEN,4.4,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,097,CROPS,,UNITED STATES,BU / ACRE,097,2020,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, KING AND QUEEN",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140,00,KING AND QUEEN,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,097,CROPS,,UNITED STATES,BU / ACRE,097,2019,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, KING AND QUEEN",00000000,NOT SPECIFIED,2020-02-20 15:00:33
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133.6,00,KING AND QUEEN,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,097,CROPS,,UNITED STATES,BU / ACRE,097,2018,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, KING AND QUEEN",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",124.8,00,KING GEORGE,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,099,CROPS,,UNITED STATES,BU / ACRE,099,2018,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, KING GEORGE",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.3,00,KING WILLIAM,2.8,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,101,CROPS,,UNITED STATES,BU / ACRE,101,2021,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, KING WILLIAM",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135.2,00,KING WILLIAM,3.8,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,101,CROPS,,UNITED STATES,BU / ACRE,101,2020,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, KING WILLIAM",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157,00,KING WILLIAM,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,101,CROPS,,UNITED STATES,BU / ACRE,101,2019,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, KING WILLIAM",00000000,NOT SPECIFIED,2020-02-20 15:00:33
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152.3,00,KING WILLIAM,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,101,CROPS,,UNITED STATES,BU / ACRE,101,2018,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, KING WILLIAM",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",150.1,00,MATHEWS,10.5,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,115,CROPS,,UNITED STATES,BU / ACRE,115,2021,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, MATHEWS",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",118.3,00,MATHEWS,6.5,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,115,CROPS,,UNITED STATES,BU / ACRE,115,2020,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, MATHEWS",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180.8,00,MIDDLESEX,3.5,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,119,CROPS,,UNITED STATES,BU / ACRE,119,2021,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, MIDDLESEX",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128.8,00,MIDDLESEX,4.6,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,119,CROPS,,UNITED STATES,BU / ACRE,119,2020,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, MIDDLESEX",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",123,00,MIDDLESEX,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,119,CROPS,,UNITED STATES,BU / ACRE,119,2019,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, MIDDLESEX",00000000,NOT SPECIFIED,2020-02-20 15:00:33
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",147.1,00,MIDDLESEX,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,119,CROPS,,UNITED STATES,BU / ACRE,119,2018,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, MIDDLESEX",00000000,NOT SPECIFIED,2019-03-21 15:00:18
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165.1,00,NEW KENT,6.3,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,127,CROPS,,UNITED STATES,BU / ACRE,127,2021,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, NEW KENT",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",142,00,NEW KENT,5.8,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,127,CROPS,,UNITED STATES,BU / ACRE,127,2020,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, NEW KENT",00000000,NOT SPECIFIED,2022-02-24 15:00:14
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145,00,NEW KENT,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,127,CROPS,,UNITED STATES,BU / ACRE,127,2019,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, NEW KENT",00000000,NOT SPECIFIED,2020-02-20 15:00:33
SURVEY,9000,GRAIN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135.3,00,NEW KENT,,FIELD CROPS,,YEAR,51,COUNTY,,TOTAL,127,CROPS,,UNITED STATES,BU / ACRE,127,2018,EASTERN,,ALL CLASSES,00,51,60,ANNUAL,YIELD,CORN,VIRGINIA,ALL PRODUCTION PRACTICES,VA,,"VIRGINIA, EASTERN, NEW KENT",00000000,NOT SPECIFIED,2019-03-21 15:00:18
